909;3507;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
910;3508;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
911;3509;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
912;3510;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
913;3511;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
914;3513;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
915;3514;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
916;3515;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
917;3516;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
918;3517;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
919;3518;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
920;3519;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
921;3521;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
922;3523;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
923;3524;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
924;3525;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
925;3526;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
926;3527;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
927;3528;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
928;3529;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
929;3530;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
930;3531;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
931;3532;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
932;3533;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
933;3534;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
934;3535;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
935;3542;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
936;3543;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
937;3544;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
938;3545;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
939;3546;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
940;3547;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
941;3548;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
942;3549;Miskolc;BZ;47.980;20.935;23666.000;170234;75747
943;3551;Ónod;BZ;48.000;20.917;1773.000;2625;835
944;3552;Muhi;BZ;47.983;20.933;962.000;549;209
945;3553;Kistokaj;BZ;48.050;20.850;976.000;2010;688
946;3554;Bükkaranyos;BZ;47.983;20.783;2620.000;1525;528
947;3555;Harsány;BZ;47.967;20.750;3653.000;2058;794
948;3556;Kisgyőr;BZ;48.017;20.700;7113.000;1703;638
949;3557;Bükkszentkereszt;BZ;48.067;20.633;2697.000;1209;508
950;3559;Répáshuta;BZ;48.050;20.533;1679.000;467;181
951;3561;Felsőzsolca;BZ;48.100;20.867;1625.000;7043;2237
952;3562;Onga;BZ;48.117;20.917;3149.000;4826;1524
953;3563;Hernádkak;BZ;48.083;20.967;1090.000;1655;484
954;3564;Hernádnémeti;BZ;48.067;20.983;2876.000;3617;1191
955;3565;Tiszalúc;BZ;48.033;21.083;4488.000;5481;1926
956;3571;Alsózsolca;BZ;48.067;20.883;2602.000;6044;1839
957;3572;Sajólád;BZ;48.050;20.900;1268.000;3127;1002
958;3573;Sajópetri;BZ;48.033;20.900;928.000;1569;490
959;3574;Bőcs;BZ;48.050;20.967;2432.000;2793;952
960;3575;Berzék;BZ;48.017;20.950;1059.000;1118;347
961;3576;Sajóhídvég;BZ;48.000;20.950;1344.000;1065;346
962;3577;Köröm;BZ;47.983;20.950;834.000;1366;353
963;3578;Girincs;BZ;47.967;20.983;1120.000;890;294
964;3578;Kiscsécs;BZ;47.967;21.017;413.000;208;54
965;3579;Kesznyéten;BZ;47.967;21.050;3640.000;1912;655
966;3580;Tiszaújváros;BZ;47.933;21.083;4604.000;16641;7023
967;3581;Tiszaújváros;BZ;47.933;21.083;4604.000;16641;7023
968;3582;Tiszaújváros;BZ;47.933;21.083;4604.000;16641;7023
969;3585;Tiszaújváros;BZ;47.933;21.083;4604.000;16641;7023
970;3586;Sajóörös;BZ;47.950;21.033;844.000;1304;467
971;3587;Tiszapalkonya;BZ;47.883;21.067;1349.000;1480;631
972;3588;Hejőkürt;BZ;47.867;21.000;1490.000;332;151
973;3589;Tiszatarján;BZ;47.833;21.017;4039.000;1433;532
974;3591;Oszlár;BZ;47.883;21.033;571.000;425;183
975;3592;Nemesbikk;BZ;47.883;20.967;2410.000;1043;380
976;3593;Hejőbába;BZ;47.900;20.950;1872.000;1970;550
977;3594;Hejőpapi;BZ;47.900;20.917;1702.000;1219;427
978;3595;Hejőszalonta;BZ;47.933;20.883;1097.000;852;244
979;3596;Szakáld;BZ;47.950;20.917;1140.000;558;227
980;3597;Hejőkeresztúr;BZ;47.967;20.883;1028.000;998;404
981;3598;Nagycsécs;BZ;47.967;20.950;983.000;835;292
982;3599;Sajószöged;BZ;47.950;21.000;1362.000;2372;893
983;3600;Ózd;BZ;48.217;20.300;9170.000;35621;14953
984;3601;Ózd;BZ;48.217;20.300;9170.000;35621;14953
985;3603;Ózd;BZ;48.217;20.300;9170.000;35621;14953
986;3604;Ózd;BZ;48.217;20.300;9170.000;35621;14953
987;3607;Ózd;BZ;48.217;20.300;9170.000;35621;14953
988;3608;Ózd;BZ;48.217;20.300;9170.000;35621;14953
989;3621;Ózd;BZ;48.217;20.300;9170.000;35621;14953
990;3622;Uppony;BZ;48.217;20.433;1281.000;319;191
991;3623;Borsodszentgyörgy;BZ;48.183;20.200;2152.000;1188;483
992;3625;Borsodszentgyörgy;BZ;48.183;20.200;2152.000;1188;483
993;3626;Hangony;BZ;48.233;20.200;3915.000;1561;616
994;3627;Kissikátor;BZ;48.200;20.133;1038.000;340;128
995;3627;Domaháza;BZ;48.183;20.117;2883.000;872;345
996;3630;Putnok;BZ;48.300;20.433;3473.000;7038;2598
997;3635;Dubicsány;BZ;48.283;20.500;1300.000;309;119
998;3636;Sajógalgóc;BZ;48.300;20.533;1012.000;382;137
999;3636;Vadna;BZ;48.267;20.567;782.000;617;222
1000;3641;Nagybarca;BZ;48.250;20.533;1439.000;1104;354
1001;3642;Bánhorváti;BZ;48.233;20.517;2848.000;1409;592
1002;3643;Dédestapolcsány;BZ;48.183;20.483;2943.000;1475;769
1003;3644;Tardona;BZ;48.167;20.533;1223.000;1056;433
1004;3645;Mályinka;BZ;48.150;20.500;2421.000;484;236
1005;3646;Nekézseny;BZ;48.167;20.433;1410.000;810;343
1006;3647;Csokvaomány;BZ;48.167;20.383;1499.000;858;450
1007;3648;Lénárddaróc;BZ;48.150;20.383;516.000;305;170
1008;3648;Bükkmogyorósd;BZ;48.133;20.367;990.000;141;107
1009;3648;Csernely;BZ;48.150;20.350;2062.000;819;459
1010;3651;Lénárddaróc;BZ;48.150;20.383;516.000;305;170
1011;3652;Sajónémeti;BZ;48.267;20.383;738.000;533;249
1012;3653;Sajópüspöki;BZ;48.283;20.350;945.000;540;205
1013;3654;Bánréve;BZ;48.300;20.367;663.000;1376;556
1014;3655;Hét;BZ;48.283;20.383;371.000;543;214
1015;3656;Sajómercse;BZ;48.250;20.417;1118.000;224;130
1016;3656;Sajóvelezd;BZ;48.267;20.467;2302.000;849;317
1017;3657;Királd;BZ;48.250;20.400;788.000;896;413
1018;3658;Borsodbóta;BZ;48.217;20.400;814.000;901;357
1019;3659;Sáta;BZ;48.183;20.400;1651.000;1142;544
1020;3661;Sáta;BZ;48.183;20.400;1651.000;1142;544
1021;3662;Sáta;BZ;48.183;20.400;1651.000;1142;544
1022;3663;Arló;BZ;48.183;20.267;4687.000;3785;1170
1023;3664;Járdánháza;BZ;48.150;20.250;1125.000;1867;652
1024;3671;Borsodnádasd;BZ;48.117;20.250;2807.000;3146;1382
1025;3672;Borsodnádasd;BZ;48.117;20.250;2807.000;3146;1382
1026;3700;Kazincbarcika;BZ;48.250;20.633;3667.000;29695;12616
1027;3701;Kazincbarcika;BZ;48.250;20.633;3667.000;29695;12616
1028;3702;Kazincbarcika;BZ;48.250;20.633;3667.000;29695;12616
1029;3703;Kazincbarcika;BZ;48.250;20.633;3667.000;29695;12616
1030;3704;Kazincbarcika;BZ;48.250;20.633;3667.000;29695;12616
1031;3705;Kazincbarcika;BZ;48.250;20.633;3667.000;29695;12616
1032;3711;Szirmabesenyő;BZ;48.150;20.800;1575.000;4531;1612
1033;3712;Sajósenye;BZ;48.200;20.833;847.000;470;135
1034;3712;Sajóvámos;BZ;48.183;20.850;3122.000;2247;778
1035;3713;Arnót;BZ;48.133;20.867;1754.000;2607;806
1036;3714;Sajópálfala;BZ;48.167;20.850;711.000;792;282
1037;3715;Gesztely;BZ;48.100;20.967;2882.000;2826;951
1038;3716;Újcsanálos;BZ;48.133;21.017;1218.000;905;335
1039;3716;Sóstófalva;BZ;48.150;21.000;728.000;301;112
1040;3717;Alsódobsza;BZ;48.183;21.000;1069.000;344;163
1041;3718;Megyaszó;BZ;48.183;21.050;5342.000;2875;920
1042;3720;Sajókaza;BZ;48.283;20.583;3072.000;3489;1053
1043;3720;Sajóivánka;BZ;48.267;20.583;1023.000;592;220
1044;3721;Felsőnyárád;BZ;48.333;20.600;1167.000;1049;394
1045;3721;Jákfalva;BZ;48.333;20.583;906.000;513;149
1046;3721;Dövény;BZ;48.350;20.550;1165.000;289;115
1047;3722;Felsőkelecsény;BZ;48.367;20.600;799.000;407;144
1048;3723;Zubogy;BZ;48.383;20.583;1143.000;601;233
1049;3724;Imola;BZ;48.417;20.550;1812.000;101;70
1050;3724;Ragály;BZ;48.400;20.517;1554.000;664;253
1051;3724;Trizs;BZ;48.433;20.500;1025.000;227;113
1052;3726;Alsószuha;BZ;48.367;20.517;2242.000;459;183
1053;3726;Szuhafő;BZ;48.417;20.450;1605.000;156;91
1054;3726;Zádorfalva;BZ;48.383;20.483;1375.000;475;179
1055;3728;Gömörszőlős;BZ;48.383;20.433;878.000;69;47
1056;3728;Kelemér;BZ;48.350;20.433;1881.000;539;181
1057;3729;Serényfalva;BZ;48.317;20.400;1964.000;998;369
1058;3731;Szuhakálló;BZ;48.283;20.667;696.000;1037;393
1059;3732;Kurityán;BZ;48.317;20.633;754.000;1712;603
1060;3733;Rudabánya;BZ;48.383;20.633;1646.000;2668;1151
1061;3734;Szuhogy;BZ;48.383;20.683;1700.000;1243;448
1062;3735;Kánó;BZ;48.433;20.600;1377.000;164;95
1063;3735;Felsőtelekes;BZ;48.400;20.633;845.000;762;288
1064;3735;Alsótelekes;BZ;48.417;20.667;644.000;137;93
1065;3741;Izsófalva;BZ;48.300;20.667;941.000;1763;617
1066;3742;Rudolftelep;BZ;48.317;20.683;439.000;746;294
1067;3743;Ormosbánya;BZ;48.350;20.650;755.000;1779;701
1068;3744;Múcsony;BZ;48.267;20.683;1754.000;3210;1209
1069;3751;Szendrőlád;BZ;48.350;20.750;1770.000;1933;440
1070;3752;Galvács;BZ;48.417;20.783;1504.000;91;79
1071;3752;Szendrő;BZ;48.400;20.733;5356.000;4177;1454
1072;3753;Abod;BZ;48.400;20.800;3117.000;228;126
1073;3754;Szalonna;BZ;48.450;20.750;2008.000;1023;364
1074;3754;Meszes;BZ;48.433;20.800;1140.000;169;117
1075;3755;Martonyi;BZ;48.467;20.767;1757.000;424;182
1076;3756;Varbóc;BZ;48.467;20.650;1010.000;48;60
1077;3756;Perkupa;BZ;48.467;20.700;1940.000;854;357
1078;3757;Égerszög;BZ;48.450;20.583;1077.000;52;46
1079;3757;Teresztenye;BZ;48.450;20.617;869.000;27;23
1080;3757;Szőlősardó;BZ;48.450;20.633;1066.000;109;84
1081;3758;Jósvafő;BZ;48.483;20.567;2155.000;256;176
1082;3759;Aggtelek;BZ;48.467;20.517;4382.000;569;247
1083;3761;Szin;BZ;48.500;20.667;1810.000;751;256
1084;3761;Tornakápolna;BZ;48.467;20.617;402.000;29;34
1085;3761;Szinpetri;BZ;48.483;20.633;971.000;228;100
1086;3762;Szögliget;BZ;48.517;20.683;3474.000;641;395
1087;3763;Bódvaszilas;BZ;48.533;20.733;1922.000;1067;484
1088;3764;Bódvarákó;BZ;48.517;20.750;922.000;109;82
1089;3765;Tornaszentandrás;BZ;48.517;20.783;1565.000;224;135
1090;3765;Komjáti;BZ;48.550;20.767;1108.000;290;143
1091;3765;Tornabarakony;BZ;48.500;20.817;820.000;15;29
1092;3767;Tornanádaska;BZ;48.567;20.783;783.000;595;134
1093;3768;Hidvégardó;BZ;48.567;20.850;1699.000;575;298
1094;3768;Bódvalenke;BZ;48.550;20.817;663.000;182;62
1095;3768;Becskeháza;BZ;48.533;20.850;500.000;40;40
1096;3769;Tornaszentjakab;BZ;48.517;20.883;2822.000;205;135
1097;3770;Sajószentpéter;BZ;48.217;20.717;3485.000;12453;4579
1098;3773;Sajókápolna;BZ;48.200;20.700;1051.000;409;165
1099;3773;Sajólászlófalva;BZ;48.183;20.683;662.000;438;166
1100;3775;Kondó;BZ;48.200;20.650;1963.000;607;222
1101;3776;Radostyán;BZ;48.183;20.667;810.000;627;223
1102;3777;Parasznya;BZ;48.167;20.650;1676.000;1208;438
1103;3778;Varbó;BZ;48.167;20.633;2588.000;1105;404
1104;3779;Alacska;BZ;48.217;20.650;856.000;812;281
1105;3780;Ládbesenyő;BZ;48.300;20.733;1040.000;285;127
1106;3780;Damak;BZ;48.317;20.833;752.000;264;104
1107;3780;Balajt;BZ;48.300;20.733;903.000;465;149
1108;3780;Edelény;BZ;48.300;20.733;5684.000;10372;3567
1109;3783;Ládbesenyő;BZ;48.300;20.733;1040.000;285;127
1110;3786;Irota;BZ;48.400;20.883;1234.000;70;64
1111;3786;Szakácsi;BZ;48.383;20.867;862.000;139;81
1112;3786;Hegymeg;BZ;48.333;20.867;570.000;110;57
1113;3786;Lak;BZ;48.350;20.867;1976.000;606;209
1114;3787;Tomor;BZ;48.333;20.883;1289.000;230;124
1115;3791;Sajókeresztúr;BZ;48.167;20.783;1639.000;1541;570
1116;3792;Sajóbábony;BZ;48.167;20.733;1343.000;2877;1144
1117;3793;Sajóecseg;BZ;48.200;20.783;794.000;1024;433
1118;3794;Boldva;BZ;48.217;20.800;2834.000;2384;801
1119;3794;Ziliz;BZ;48.250;20.800;925.000;369;137
1120;3795;Hangács;BZ;48.300;20.833;2253.000;623;256
1121;3795;Nyomár;BZ;48.283;20.817;1046.000;332;133
1122;3796;Borsodszirák;BZ;48.267;20.767;1101.000;1228;390
1123;3800;Szikszó;BZ;48.200;20.933;3623.000;5637;2212
1124;3809;Abaújszolnok;BZ;48.367;20.983;866.000;164;70
1125;3809;Nyésta;BZ;48.367;20.950;693.000;53;36
1126;3809;Selyeb;BZ;48.333;20.967;1668.000;497;186
1127;3811;Alsóvadász;BZ;48.250;20.917;2291.000;1554;457
1128;3812;Monaj;BZ;48.300;20.950;1155.000;265;107
1129;3812;Homrogd;BZ;48.283;20.917;1347.000;986;327
1130;3813;Kupa;BZ;48.333;20.917;784.000;144;79
1131;3814;Felsővadász;BZ;48.367;20.933;1866.000;549;186
1132;3815;Gadna;BZ;48.400;20.933;809.000;260;83
1133;3815;Abaújlak;BZ;48.400;20.967;706.000;114;86
1134;3816;Gagyvendégi;BZ;48.433;20.983;1232.000;188;108
1135;3817;Gagybátor;BZ;48.433;20.950;1877.000;238;118
1136;3821;Pamlény;BZ;48.500;20.933;1243.000;58;55
1137;3821;Büttös;BZ;48.483;21.017;1822.000;188;108
1138;3821;Szászfa;BZ;48.467;20.950;1213.000;155;85
1139;3821;Kány;BZ;48.517;21.017;925.000;61;57
1140;3821;Perecse;BZ;48.500;21.000;1257.000;33;38
1141;3821;Krasznokvajda;BZ;48.467;20.983;1144.000;503;202
1142;3821;Keresztéte;BZ;48.500;20.950;401.000;31;27
1143;3825;Debréte;BZ;48.500;20.867;962.000;19;28
1144;3825;Rakaca;BZ;48.467;20.900;1900.000;763;262
1145;3825;Viszló;BZ;48.500;20.900;1110.000;72;58
1146;3826;Rakacaszend;BZ;48.467;20.850;1571.000;352;166
1147;3831;Kázsmárk;BZ;48.283;20.983;1252.000;958;266
1148;3832;Léh;BZ;48.283;20.983;845.000;452;153
1149;3833;Rásonysápberencs;BZ;48.317;21.000;916.000;591;197
1150;3834;Beret;BZ;48.350;21.033;682.000;273;93
1151;3834;Detek;BZ;48.333;21.033;970.000;279;135
1152;3836;Baktakék;BZ;48.383;21.033;1885.000;700;294
1153;3837;Felsőgagy;BZ;48.433;21.017;1447.000;161;89
1154;3837;Gagyapáti;BZ;48.417;21.000;326.000;24;14
1155;3837;Alsógagy;BZ;48.400;21.033;628.000;100;56
1156;3837;Csenyéte;BZ;48.433;21.050;1000.000;454;83
1157;3841;Aszaló;BZ;48.217;20.967;2540.000;1960;644
1158;3842;Halmaj;BZ;48.250;21.000;1263.000;1885;600
1159;3843;Kiskinizs;BZ;48.250;21.050;718.000;339;130
1160;3844;Szentistvánbaksa;BZ;48.217;21.033;656.000;277;140
1161;3844;Nagykinizs;BZ;48.233;21.033;662.000;350;138
1162;3846;Hernádkércs;BZ;48.250;21.050;741.000;267;151
1163;3847;Felsődobsza;BZ;48.267;21.067;1527.000;933;343
1164;3848;Csobád;BZ;48.283;21.033;1186.000;697;265
1165;3849;Forró;BZ;48.317;21.083;1903.000;2476;859
1166;3851;Ináncs;BZ;48.283;21.067;1098.000;1278;437
1167;3852;Hernádszentandrás;BZ;48.283;21.100;704.000;475;165
1168;3853;Pere;BZ;48.283;21.133;956.000;357;182
1169;3853;Hernádbűd;BZ;48.300;21.133;591.000;142;79
1170;3854;Hernádbűd;BZ;48.300;21.133;591.000;142;79
1171;3855;Fancsal;BZ;48.350;21.067;981.000;317;146
1172;3860;Encs;BZ;48.333;21.133;2580.000;6396;2274
1173;3861;Encs;BZ;48.333;21.133;2580.000;6396;2274
1174;3863;Szalaszend;BZ;48.383;21.133;1826.000;1117;380
1175;3864;Fulókércs;BZ;48.433;21.117;1863.000;387;120
1176;3865;Fáj;BZ;48.417;21.083;1932.000;358;100
1177;3866;Szemere;BZ;48.467;21.100;2630.000;386;157
1178;3866;Litka;BZ;48.450;21.067;670.000;56;49
1179;3871;Méra;BZ;48.350;21.150;1511.000;1775;596
1180;3872;Novajidrány;BZ;48.400;21.183;1435.000;1428;465
1181;3873;Garadna;BZ;48.417;21.183;978.000;458;194
1182;3874;Pusztaradvány;BZ;48.467;21.133;718.000;232;66
1183;3874;Hernádvécse;BZ;48.450;21.167;1694.000;978;288
1184;3874;Hernádpetri;BZ;48.483;21.167;1711.000;270;103
1185;3875;Hernádszurdok;BZ;48.483;21.217;448.000;197;97
1186;3876;Hidasnémeti;BZ;48.500;21.233;1611.000;1115;442
1187;3877;Tornyosnémeti;BZ;48.517;21.267;1404.000;510;273
1188;3881;Abaújszántó;BZ;48.283;21.200;4736.000;3169;1306
1189;3881;Sima;BZ;48.300;21.300;488.000;23;16
1190;3881;Baskó;BZ;48.333;21.333;2963.000;186;116
1191;3882;Abaújalpár;BZ;48.317;21.233;848.000;77;61
1192;3882;Abaújkér;BZ;48.300;21.200;1727.000;692;300
1193;3884;Boldogkőújfalu;BZ;48.317;21.250;1102.000;534;214
1194;3885;Boldogkőváralja;BZ;48.333;21.233;2203.000;1160;435
1195;3885;Arka;BZ;48.350;21.250;953.000;81;65
1196;3886;Korlát;BZ;48.383;21.250;794.000;293;143
1197;3887;Hernádcéce;BZ;48.350;21.200;994.000;206;122
1198;3888;Vizsoly;BZ;48.383;21.217;1841.000;878;359
1199;3891;Vilmány;BZ;48.417;21.233;1258.000;1375;460
1200;3892;Hejce;BZ;48.433;21.283;953.000;267;113
1201;3893;Regéc;BZ;48.400;21.350;2721.000;99;62
1202;3893;Fony;BZ;48.400;21.300;4058.000;368;210
1203;3893;Mogyoróska;BZ;48.383;21.333;1917.000;75;70
1204;3894;Göncruszka;BZ;48.450;21.250;1673.000;623;324
1205;3895;Gönc;BZ;48.467;21.283;3730.000;2060;950
1206;3896;Telkibánya;BZ;48.483;21.367;4686.000;634;342
1207;3897;Zsujta;BZ;48.500;21.283;677.000;173;88
1208;3898;Abaújvár;BZ;48.533;21.317;736.000;232;159
1209;3898;Pányok;BZ;48.533;21.367;850.000;53;81
1210;3899;Kéked;BZ;48.550;21.350;1305.000;193;139
1211;3900;Szerencs;BZ;48.167;21.200;3668.000;9444;3869
1212;3901;Szerencs;BZ;48.167;21.200;3668.000;9444;3869
1213;3903;Bekecs;BZ;48.150;21.183;2572.000;2486;928
1214;3904;Legyesbénye;BZ;48.167;21.150;2031.000;1593;630
1215;3905;Monok;BZ;48.217;21.150;4198.000;1606;806
1216;3906;Golop;BZ;48.233;21.200;943.000;585;301
1217;3907;Tállya;BZ;48.233;21.233;3795.000;2025;1019
1218;3908;Rátka;BZ;48.217;21.233;1177.000;975;432
1219;3909;Mád;BZ;48.200;21.283;3186.000;2251;1211
1220;3910;Tokaj;BZ;48.117;21.417;2819.000;4747;1707
1221;3911;Tokaj;BZ;48.117;21.417;2819.000;4747;1707
1222;3915;Tarcal;BZ;48.133;21.350;5373.000;3006;1353
1223;3916;Bodrogkeresztúr;BZ;48.167;21.367;2987.000;1157;560
1224;3917;Bodrogkisfalud;BZ;48.183;21.367;1468.000;891;432
1225;3918;Szegi;BZ;48.200;21.383;905.000;323;138
1226;3918;Szegilong;BZ;48.217;21.400;694.000;231;120
1227;3921;Taktaszada;BZ;48.117;21.183;2574.000;1947;682
1228;3922;Taktaharkány;BZ;48.083;21.133;3913.000;3853;1343
1229;3923;Taktaharkány;BZ;48.083;21.133;3913.000;3853;1343
1230;3924;Taktakenéz;BZ;48.050;21.217;1974.000;1268;436
1231;3925;Prügy;BZ;48.083;21.250;3139.000;2454;837
1232;3926;Taktabáj;BZ;48.067;21.317;1682.000;597;239
1233;3927;Csobaj;BZ;48.050;21.350;1959.000;767;345
1234;3928;Tiszatardos;BZ;48.050;21.383;893.000;240;146
1235;3929;Tiszaladány;BZ;48.067;21.417;2221.000;704;330
1236;3931;Mezőzombor;BZ;48.150;21.267;3878.000;2475;902
1237;3932;Erdőbénye;BZ;48.267;21.367;4579.000;1099;699
1238;3933;Olaszliszka;BZ;48.250;21.433;3949.000;1672;791
1239;3934;Tolcsva;BZ;48.283;21.450;1649.000;1756;805
1240;3935;Erdőhorváti;BZ;48.317;21.433;5011.000;604;319
1241;3936;Háromhuta;BZ;48.383;21.433;3780.000;132;89
1242;3937;Komlóska;BZ;48.333;21.467;2986.000;268;179
1243;3941;Vámosújfalu;BZ;48.267;21.467;1065.000;863;331
1244;3942;Sárazsadány;BZ;48.267;21.500;1533.000;260;181
1245;3943;Bodrogolaszi;BZ;48.283;21.517;2061.000;942;400
1246;3944;Bodrogolaszi;BZ;48.283;21.517;2061.000;942;400
1247;3945;Bodrogolaszi;BZ;48.283;21.517;2061.000;942;400
1248;3950;Sárospatak;BZ;48.317;21.583;13919.000;13357;5323
1249;3954;Györgytarló;BZ;48.200;21.667;3019.000;578;224
1250;3955;Kenézlő;BZ;48.200;21.533;2296.000;1261;566
1251;3956;Viss;BZ;48.217;21.517;1392.000;672;353
1252;3957;Zalkod;BZ;48.183;21.467;1022.000;244;215
1253;3958;Hercegkút;BZ;48.333;21.533;782.000;634;258
1254;3959;Makkoshotyka;BZ;48.350;21.517;1041.000;905;310
1255;3961;Vajdácska;BZ;48.317;21.667;2278.000;1343;468
1256;3962;Karos;BZ;48.333;21.750;1532.000;508;206
1257;3963;Karcsa;BZ;48.317;21.800;4370.000;1806;665
1258;3964;Pácin;BZ;48.333;21.833;3394.000;1421;622
1259;3965;Kisrozvágy;BZ;48.350;21.950;834.000;150;87
1260;3965;Nagyrozvágy;BZ;48.333;21.917;2682.000;642;292
1261;3967;Lácacséke;BZ;48.367;22.000;1637.000;291;208
1262;3971;Tiszakarád;BZ;48.200;21.717;4757.000;2373;929
1263;3972;Tiszacsermely;BZ;48.233;21.783;2028.000;629;254
1264;3973;Cigánd;BZ;48.250;21.900;5676.000;2820;1170
1265;3974;Ricse;BZ;48.333;21.967;2476.000;1737;660
1266;3974;Semjén;BZ;48.350;21.967;784.000;461;168
1267;3976;Révleányvár;BZ;48.317;22.050;1649.000;521;320
1268;3977;Zemplénagárd;BZ;48.350;22.083;2911.000;775;430
1269;3978;Dámóc;BZ;48.367;22.033;1599.000;392;201
1270;3980;Sátoraljaújhely;BZ;48.400;21.667;7347.000;16299;6875
1271;3981;Sátoraljaújhely;BZ;48.400;21.667;7347.000;16299;6875
1272;3985;Felsőberecki;BZ;48.367;21.700;353.000;296;117
1273;3985;Alsóberecki;BZ;48.350;21.700;686.000;795;288
1274;3987;Bodroghalom;BZ;48.300;21.717;2687.000;1355;564
1275;3988;Bodroghalom;BZ;48.300;21.717;2687.000;1355;564
1276;3989;Mikóháza;BZ;48.475;21.617;1692.000;578;228
1277;3989;Felsőregmec;BZ;48.483;21.617;1075.000;309;103
1278;3989;Alsóregmec;BZ;48.467;21.617;1539.000;202;92
1279;3991;Vilyvitány;BZ;48.500;21.567;1313.000;249;177
1280;3992;Vágáshuta;BZ;48.417;21.550;200.000;99;70
1281;3992;Kovácsvágás;BZ;48.450;21.533;2113.000;632;238
1282;3993;Füzérradvány;BZ;48.483;21.533;986.000;390;209
1283;3994;Kishuta;BZ;48.450;21.483;518.000;293;133
1284;3994;Filkeháza;BZ;48.500;21.500;441.000;102;42
1285;3994;Nagyhuta;BZ;48.433;21.500;3506.000;73;80
1286;3994;Füzérkajata;BZ;48.517;21.500;1145.000;116;77
1287;3994;Pálháza;BZ;48.467;21.517;676.000;1062;416
1288;3994;Bózsva;BZ;48.467;21.467;1639.000;197;124
1289;3995;Pusztafalu;BZ;48.550;21.500;700.000;213;106
1290;3996;Füzér;BZ;48.550;21.467;3750.000;477;228
1291;3997;Füzérkomlós;BZ;48.517;21.467;587.000;340;139
1292;3998;Nyíri;BZ;48.500;21.450;1647.000;426;177
1293;3999;Hollóháza;BZ;48.550;21.417;236.000;885;433
1294;4000;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1295;4001;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1296;4002;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1297;4003;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1298;4004;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1299;4005;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1300;4006;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1301;4007;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1302;4008;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1303;4009;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1304;4010;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1305;4011;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1306;4012;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1307;4013;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1308;4014;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1309;4015;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1310;4017;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1311;4021;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1312;4022;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1313;4024;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1314;4025;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1315;4026;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1316;4027;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1317;4028;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1318;4029;Debrecen;HB;47.767;21.240;46165.000;206225;89716
1319;4030;Debrecen;HB;47.767;21.240;46165.000;206225;89716
